@relation 'pacman-data-weka.filters.unsupervised.attribute.AddExpression-Ea11-a1-NposxrelGUno-weka.filters.unsupervised.attribute.AddExpression-Ea12-a2-NposyrelGUno-weka.filters.unsupervised.attribute.AddExpression-Ea13-a1-NposxrelGDos-weka.filters.unsupervised.attribute.AddExpression-Ea14-a2-NposyrelGDos-weka.filters.unsupervised.attribute.AddExpression-Ea15-a1-NposxrelGTres-weka.filters.unsupervised.attribute.AddExpression-Ea16-a2-NposyrelGTres-weka.filters.unsupervised.attribute.AddExpression-Ea17-a1-NposxrelGCuatro-weka.filters.unsupervised.attribute.AddExpression-Ea18-a2-NposyrelGCuatro-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35,36,28-weka.filters.unsupervised.attribute.Remove-R28-35-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6'

@attribute posx {'\'(-inf-2.5]\'','\'(2.5-4]\'','\'(4-5.5]\'','\'(5.5-7]\'','\'(7-8.5]\'','\'(8.5-10]\'','\'(10-11.5]\'','\'(11.5-13]\'','\'(13-14.5]\'','\'(14.5-inf)\''}
@attribute posy {'\'(-inf-3.9]\'','\'(3.9-4.8]\'','\'(4.8-5.7]\'','\'(5.7-6.6]\'','\'(6.6-7.5]\'','\'(7.5-8.4]\'','\'(8.4-9.3]\'','\'(9.3-10.2]\'','\'(10.2-11.1]\'','\'(11.1-inf)\''}
@attribute LegalWest {0,1}
@attribute LegalEast {0,1}
@attribute LegalNorth {0,1}
@attribute LegalSouth {0,1}
@attribute GUno {True,False}
@attribute GDos {True,False}
@attribute GTres {True,False}
@attribute GCuatro {True,False}
@attribute posxGUno {'\'(-inf-1.8]\'','\'(1.8-2.6]\'','\'(2.6-3.4]\'','\'(3.4-4.2]\'','\'(4.2-5]\'','\'(5-5.8]\'','\'(5.8-6.6]\'','\'(6.6-7.4]\'','\'(7.4-8.2]\'','\'(8.2-inf)\''}
@attribute posyGUno {'\'(-inf-1.9]\'','\'(1.9-2.8]\'','\'(2.8-3.7]\'','\'(3.7-4.6]\'','\'(4.6-5.5]\'','\'(5.5-6.4]\'','\'(6.4-7.3]\'','\'(7.3-8.2]\'','\'(8.2-9.1]\'','\'(9.1-inf)\''}
@attribute posxGDos {'\'(-inf-2.7]\'','\'(2.7-4.4]\'','\'(4.4-6.1]\'','\'(6.1-7.8]\'','\'(7.8-9.5]\'','\'(9.5-11.2]\'','\'(11.2-12.9]\'','\'(12.9-14.6]\'','\'(14.6-16.3]\'','\'(16.3-inf)\''}
@attribute posyGDos {'\'(-inf-2.3]\'','\'(2.3-3.6]\'','\'(3.6-4.9]\'','\'(4.9-6.2]\'','\'(6.2-7.5]\'','\'(7.5-8.8]\'','\'(8.8-10.1]\'','\'(10.1-11.4]\'','\'(11.4-12.7]\'','\'(12.7-inf)\''}
@attribute posxGTres {'\'(-inf-2.7]\'','\'(2.7-4.4]\'','\'(4.4-6.1]\'','\'(6.1-7.8]\'','\'(7.8-9.5]\'','\'(9.5-11.2]\'','\'(11.2-12.9]\'','\'(12.9-14.6]\'','\'(14.6-16.3]\'','\'(16.3-inf)\''}
@attribute posyGTres {'\'(-inf-2]\'','\'(2-3]\'','\'(3-4]\'','\'(4-5]\'','\'(5-6]\'','\'(6-7]\'','\'(7-8]\'','\'(8-9]\'','\'(9-10]\'','\'(10-inf)\''}
@attribute posxGCuatro {'\'(-inf-4.5]\'','\'(4.5-6]\'','\'(6-7.5]\'','\'(7.5-9]\'','\'(9-10.5]\'','\'(10.5-12]\'','\'(12-13.5]\'','\'(13.5-15]\'','\'(15-16.5]\'','\'(16.5-inf)\''}
@attribute posyGCuatro {'\'(-inf-2.1]\'','\'(2.1-3.2]\'','\'(3.2-4.3]\'','\'(4.3-5.4]\'','\'(5.4-6.5]\'','\'(6.5-7.6]\'','\'(7.6-8.7]\'','\'(8.7-9.8]\'','\'(9.8-10.9]\'','\'(10.9-inf)\''}
@attribute distGUno {'\'(-inf-1.8]\'','\'(1.8-3.6]\'','\'(3.6-5.4]\'','\'(5.4-7.2]\'','\'(7.2-9]\'','\'(9-10.8]\'','\'(10.8-12.6]\'','\'(12.6-14.4]\'','\'(14.4-16.2]\'','\'(16.2-inf)\''}
@attribute distGDos {'\'(-inf-1.8]\'','\'(1.8-3.6]\'','\'(3.6-5.4]\'','\'(5.4-7.2]\'','\'(7.2-9]\'','\'(9-10.8]\'','\'(10.8-12.6]\'','\'(12.6-14.4]\'','\'(14.4-16.2]\'','\'(16.2-inf)\''}
@attribute distGTres {'\'(-inf-2]\'','\'(2-4]\'','\'(4-6]\'','\'(6-8]\'','\'(8-10]\'','\'(10-12]\'','\'(12-14]\'','\'(14-16]\'','\'(16-18]\'','\'(18-inf)\''}
@attribute distGCuatro {'\'(-inf-2]\'','\'(2-4]\'','\'(4-6]\'','\'(6-8]\'','\'(8-10]\'','\'(10-12]\'','\'(12-14]\'','\'(14-16]\'','\'(16-18]\'','\'(18-inf)\''}
@attribute fantasmaCercano {'\'All\''}
@attribute movaleatorio {0,1}
@attribute distComida {'\'(-inf-1.1]\'','\'(1.1-3.2]\'','\'(3.2-5.3]\'','\'(5.3-7.4]\'','\'(7.4-9.5]\'','\'(9.5-11.6]\'','\'(11.6-13.7]\'','\'(13.7-15.8]\'','\'(15.8-17.9]\'','\'(17.9-inf)\''}
@attribute score {'\'(-inf--183.6]\'','\'(-183.6--67.2]\'','\'(-67.2-49.2]\'','\'(49.2-165.6]\'','\'(165.6-282]\'','\'(282-398.4]\'','\'(398.4-514.8]\'','\'(514.8-631.2]\'','\'(631.2-747.6]\'','\'(747.6-inf)\''}
@attribute class {West,East,South,North,Stop}
@attribute scoreNext {'\'(-inf--184.5]\'','\'(-184.5--68]\'','\'(-68-48.5]\'','\'(48.5-165]\'','\'(165-281.5]\'','\'(281.5-398]\'','\'(398-514.5]\'','\'(514.5-631]\'','\'(631-747.5]\'','\'(747.5-inf)\''}

@data
'\'(5.5-7]\'','\'(10.2-11.1]\'',1,1,1,1,False,True,False,False,'\'(-inf-1.8]\'','\'(-inf-1.9]\'','\'(4.4-6.1]\'','\'(11.4-12.7]\'','\'(4.4-6.1]\'','\'(-inf-2]\'','\'(6-7.5]\'','\'(-inf-2.1]\'','\'(-inf-1.8]\'','\'(1.8-3.6]\'','\'(-inf-2]\'','\'(-inf-2]\'','\'All\'',0,'\'(11.6-13.7]\'','\'(514.8-631.2]\'',West,'\'(514.5-631]\''
'\'(5.5-7]\'','\'(10.2-11.1]\'',1,1,1,1,False,True,False,False,'\'(-inf-1.8]\'','\'(-inf-1.9]\'','\'(4.4-6.1]\'','\'(11.4-12.7]\'','\'(4.4-6.1]\'','\'(-inf-2]\'','\'(6-7.5]\'','\'(-inf-2.1]\'','\'(-inf-1.8]\'','\'(1.8-3.6]\'','\'(-inf-2]\'','\'(-inf-2]\'','\'All\'',0,'\'(13.7-15.8]\'','\'(514.8-631.2]\'',West,'\'(514.5-631]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',0,1,0,1,True,True,True,True,'\'(5.8-6.6]\'','\'(3.7-4.6]\'','\'(7.8-9.5]\'','\'(4.9-6.2]\'','\'(9.5-11.2]\'','\'(2-3]\'','\'(15-16.5]\'','\'(5.4-6.5]\'','\'(5.4-7.2]\'','\'(5.4-7.2]\'','\'(12-14]\'','\'(14-16]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',East,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(5.8-6.6]\'','\'(3.7-4.6]\'','\'(7.8-9.5]\'','\'(4.9-6.2]\'','\'(11.2-12.9]\'','\'(2-3]\'','\'(15-16.5]\'','\'(5.4-6.5]\'','\'(5.4-7.2]\'','\'(5.4-7.2]\'','\'(12-14]\'','\'(14-16]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',West,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',0,1,0,1,True,True,True,True,'\'(5.8-6.6]\'','\'(2.8-3.7]\'','\'(9.5-11.2]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(2-3]\'','\'(16.5-inf)\'','\'(5.4-6.5]\'','\'(7.2-9]\'','\'(7.2-9]\'','\'(14-16]\'','\'(16-18]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',Stop,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',0,1,0,1,True,True,True,True,'\'(5.8-6.6]\'','\'(2.8-3.7]\'','\'(9.5-11.2]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(2-3]\'','\'(16.5-inf)\'','\'(5.4-6.5]\'','\'(7.2-9]\'','\'(9-10.8]\'','\'(14-16]\'','\'(16-18]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',East,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(4.2-5]\'','\'(2.8-3.7]\'','\'(9.5-11.2]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(3-4]\'','\'(16.5-inf)\'','\'(4.3-5.4]\'','\'(5.4-7.2]\'','\'(7.2-9]\'','\'(12-14]\'','\'(16-18]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',West,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',0,1,0,1,True,True,True,True,'\'(4.2-5]\'','\'(2.8-3.7]\'','\'(9.5-11.2]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(3-4]\'','\'(16.5-inf)\'','\'(3.2-4.3]\'','\'(5.4-7.2]\'','\'(9-10.8]\'','\'(14-16]\'','\'(16-18]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',East,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(4.2-5]\'','\'(3.7-4.6]\'','\'(9.5-11.2]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(3-4]\'','\'(16.5-inf)\'','\'(4.3-5.4]\'','\'(3.6-5.4]\'','\'(7.2-9]\'','\'(12-14]\'','\'(16-18]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',East,'\'(-68-48.5]\''
'\'(2.5-4]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(3.4-4.2]\'','\'(3.7-4.6]\'','\'(7.8-9.5]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(2-3]\'','\'(16.5-inf)\'','\'(4.3-5.4]\'','\'(1.8-3.6]\'','\'(5.4-7.2]\'','\'(12-14]\'','\'(16-18]\'','\'All\'',0,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',West,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(3.4-4.2]\'','\'(3.7-4.6]\'','\'(9.5-11.2]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(3-4]\'','\'(16.5-inf)\'','\'(3.2-4.3]\'','\'(3.6-5.4]\'','\'(7.2-9]\'','\'(12-14]\'','\'(18-inf)\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',Stop,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(2.6-3.4]\'','\'(3.7-4.6]\'','\'(9.5-11.2]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(2-3]\'','\'(16.5-inf)\'','\'(2.1-3.2]\'','\'(1.8-3.6]\'','\'(7.2-9]\'','\'(12-14]\'','\'(16-18]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',Stop,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(2.6-3.4]\'','\'(3.7-4.6]\'','\'(9.5-11.2]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(2-3]\'','\'(16.5-inf)\'','\'(3.2-4.3]\'','\'(1.8-3.6]\'','\'(7.2-9]\'','\'(12-14]\'','\'(16-18]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',West,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',0,1,0,1,True,True,True,True,'\'(3.4-4.2]\'','\'(3.7-4.6]\'','\'(9.5-11.2]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(2-3]\'','\'(16.5-inf)\'','\'(3.2-4.3]\'','\'(3.6-5.4]\'','\'(7.2-9]\'','\'(14-16]\'','\'(18-inf)\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',South,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(4.8-5.7]\'',0,0,1,1,True,True,True,True,'\'(2.6-3.4]\'','\'(3.7-4.6]\'','\'(7.8-9.5]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(3-4]\'','\'(16.5-inf)\'','\'(2.1-3.2]\'','\'(1.8-3.6]\'','\'(7.2-9]\'','\'(12-14]\'','\'(18-inf)\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',Stop,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(4.8-5.7]\'',0,0,1,1,True,True,True,True,'\'(2.6-3.4]\'','\'(2.8-3.7]\'','\'(7.8-9.5]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(4-5]\'','\'(16.5-inf)\'','\'(2.1-3.2]\'','\'(3.6-5.4]\'','\'(7.2-9]\'','\'(12-14]\'','\'(18-inf)\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',Stop,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(4.8-5.7]\'',0,0,1,1,True,True,True,True,'\'(2.6-3.4]\'','\'(2.8-3.7]\'','\'(7.8-9.5]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(5-6]\'','\'(16.5-inf)\'','\'(2.1-3.2]\'','\'(3.6-5.4]\'','\'(7.2-9]\'','\'(12-14]\'','\'(16-18]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',North,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',0,1,0,1,True,True,True,True,'\'(2.6-3.4]\'','\'(3.7-4.6]\'','\'(7.8-9.5]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(5-6]\'','\'(16.5-inf)\'','\'(2.1-3.2]\'','\'(3.6-5.4]\'','\'(7.2-9]\'','\'(12-14]\'','\'(18-inf)\'','\'All\'',0,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',East,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(2.6-3.4]\'','\'(3.7-4.6]\'','\'(7.8-9.5]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(4-5]\'','\'(16.5-inf)\'','\'(2.1-3.2]\'','\'(1.8-3.6]\'','\'(5.4-7.2]\'','\'(12-14]\'','\'(16-18]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',East,'\'(-68-48.5]\''
'\'(2.5-4]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(2.6-3.4]\'','\'(2.8-3.7]\'','\'(9.5-11.2]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(3-4]\'','\'(16.5-inf)\'','\'(3.2-4.3]\'','\'(1.8-3.6]\'','\'(5.4-7.2]\'','\'(12-14]\'','\'(16-18]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',Stop,'\'(-68-48.5]\''
'\'(2.5-4]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(2.6-3.4]\'','\'(2.8-3.7]\'','\'(9.5-11.2]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(2-3]\'','\'(16.5-inf)\'','\'(2.1-3.2]\'','\'(1.8-3.6]\'','\'(7.2-9]\'','\'(12-14]\'','\'(16-18]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',West,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(2.6-3.4]\'','\'(3.7-4.6]\'','\'(11.2-12.9]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(2-3]\'','\'(16.5-inf)\'','\'(2.1-3.2]\'','\'(1.8-3.6]\'','\'(9-10.8]\'','\'(14-16]\'','\'(18-inf)\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',Stop,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(2.6-3.4]\'','\'(3.7-4.6]\'','\'(12.9-14.6]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(2-3]\'','\'(16.5-inf)\'','\'(2.1-3.2]\'','\'(1.8-3.6]\'','\'(10.8-12.6]\'','\'(12-14]\'','\'(18-inf)\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',East,'\'(-68-48.5]\''
'\'(2.5-4]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(2.6-3.4]\'','\'(3.7-4.6]\'','\'(11.2-12.9]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(2-3]\'','\'(16.5-inf)\'','\'(2.1-3.2]\'','\'(1.8-3.6]\'','\'(7.2-9]\'','\'(12-14]\'','\'(16-18]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',West,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(1.8-2.6]\'','\'(3.7-4.6]\'','\'(9.5-11.2]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(3-4]\'','\'(16.5-inf)\'','\'(2.1-3.2]\'','\'(1.8-3.6]\'','\'(7.2-9]\'','\'(12-14]\'','\'(18-inf)\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',Stop,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(2.6-3.4]\'','\'(3.7-4.6]\'','\'(9.5-11.2]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(3-4]\'','\'(16.5-inf)\'','\'(2.1-3.2]\'','\'(1.8-3.6]\'','\'(7.2-9]\'','\'(12-14]\'','\'(18-inf)\'','\'All\'',0,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',East,'\'(-68-48.5]\''
'\'(2.5-4]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(1.8-2.6]\'','\'(3.7-4.6]\'','\'(9.5-11.2]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(2-3]\'','\'(16.5-inf)\'','\'(2.1-3.2]\'','\'(1.8-3.6]\'','\'(7.2-9]\'','\'(12-14]\'','\'(16-18]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',West,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(1.8-2.6]\'','\'(3.7-4.6]\'','\'(9.5-11.2]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(2-3]\'','\'(16.5-inf)\'','\'(3.2-4.3]\'','\'(1.8-3.6]\'','\'(7.2-9]\'','\'(14-16]\'','\'(16-18]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',Stop,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(1.8-2.6]\'','\'(2.8-3.7]\'','\'(9.5-11.2]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(2-3]\'','\'(16.5-inf)\'','\'(3.2-4.3]\'','\'(1.8-3.6]\'','\'(7.2-9]\'','\'(12-14]\'','\'(16-18]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',East,'\'(-68-48.5]\''
'\'(2.5-4]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(1.8-2.6]\'','\'(3.7-4.6]\'','\'(11.2-12.9]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(2-3]\'','\'(16.5-inf)\'','\'(3.2-4.3]\'','\'(1.8-3.6]\'','\'(7.2-9]\'','\'(12-14]\'','\'(14-16]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',Stop,'\'(-68-48.5]\''
'\'(2.5-4]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(1.8-2.6]\'','\'(3.7-4.6]\'','\'(11.2-12.9]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(2-3]\'','\'(16.5-inf)\'','\'(3.2-4.3]\'','\'(1.8-3.6]\'','\'(7.2-9]\'','\'(12-14]\'','\'(16-18]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',Stop,'\'(-68-48.5]\''
'\'(2.5-4]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(-inf-1.8]\'','\'(3.7-4.6]\'','\'(9.5-11.2]\'','\'(4.9-6.2]\'','\'(11.2-12.9]\'','\'(2-3]\'','\'(16.5-inf)\'','\'(3.2-4.3]\'','\'(3.6-5.4]\'','\'(7.2-9]\'','\'(10-12]\'','\'(14-16]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',Stop,'\'(-68-48.5]\''
'\'(2.5-4]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(-inf-1.8]\'','\'(3.7-4.6]\'','\'(11.2-12.9]\'','\'(4.9-6.2]\'','\'(11.2-12.9]\'','\'(2-3]\'','\'(16.5-inf)\'','\'(3.2-4.3]\'','\'(3.6-5.4]\'','\'(7.2-9]\'','\'(10-12]\'','\'(16-18]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',West,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(-inf-1.8]\'','\'(2.8-3.7]\'','\'(9.5-11.2]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(2-3]\'','\'(16.5-inf)\'','\'(2.1-3.2]\'','\'(3.6-5.4]\'','\'(7.2-9]\'','\'(12-14]\'','\'(16-18]\'','\'All\'',0,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',Stop,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(-inf-1.8]\'','\'(2.8-3.7]\'','\'(11.2-12.9]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(2-3]\'','\'(16.5-inf)\'','\'(2.1-3.2]\'','\'(3.6-5.4]\'','\'(9-10.8]\'','\'(12-14]\'','\'(16-18]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',West,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',0,1,0,1,True,True,True,True,'\'(-inf-1.8]\'','\'(2.8-3.7]\'','\'(12.9-14.6]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(2-3]\'','\'(16.5-inf)\'','\'(2.1-3.2]\'','\'(1.8-3.6]\'','\'(10.8-12.6]\'','\'(14-16]\'','\'(18-inf)\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',East,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(-inf-1.8]\'','\'(2.8-3.7]\'','\'(11.2-12.9]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(2-3]\'','\'(16.5-inf)\'','\'(2.1-3.2]\'','\'(3.6-5.4]\'','\'(9-10.8]\'','\'(12-14]\'','\'(18-inf)\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',Stop,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(-inf-1.8]\'','\'(3.7-4.6]\'','\'(12.9-14.6]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(2-3]\'','\'(16.5-inf)\'','\'(2.1-3.2]\'','\'(1.8-3.6]\'','\'(10.8-12.6]\'','\'(12-14]\'','\'(16-18]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',West,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',0,1,0,1,True,True,True,True,'\'(-inf-1.8]\'','\'(2.8-3.7]\'','\'(11.2-12.9]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(2-3]\'','\'(16.5-inf)\'','\'(3.2-4.3]\'','\'(1.8-3.6]\'','\'(10.8-12.6]\'','\'(14-16]\'','\'(16-18]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',Stop,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',0,1,0,1,True,True,True,True,'\'(-inf-1.8]\'','\'(2.8-3.7]\'','\'(9.5-11.2]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(3-4]\'','\'(16.5-inf)\'','\'(3.2-4.3]\'','\'(1.8-3.6]\'','\'(9-10.8]\'','\'(12-14]\'','\'(16-18]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',East,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',1,1,0,0,True,True,True,True,'\'(-inf-1.8]\'','\'(3.7-4.6]\'','\'(9.5-11.2]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(3-4]\'','\'(15-16.5]\'','\'(3.2-4.3]\'','\'(1.8-3.6]\'','\'(7.2-9]\'','\'(12-14]\'','\'(14-16]\'','\'All\'',1,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',West,'\'(-68-48.5]\''
'\'(-inf-2.5]\'','\'(5.7-6.6]\'',0,1,0,1,True,True,True,True,'\'(-inf-1.8]\'','\'(3.7-4.6]\'','\'(9.5-11.2]\'','\'(4.9-6.2]\'','\'(12.9-14.6]\'','\'(4-5]\'','\'(15-16.5]\'','\'(4.3-5.4]\'','\'(1.8-3.6]\'','\'(7.2-9]\'','\'(12-14]\'','\'(14-16]\'','\'All\'',0,'\'(-inf-1.1]\'','\'(-67.2-49.2]\'',Stop,'\'(-68-48.5]\''
